tx_id,amount,merchant,payment_method,country,hour,is_first_time_merchant,device_trust_score,is_fraud
F905300,16.62,m_124,card_not_present,FR,10,0,0.825,0
F905301,11.16,m_054,bank_transfer,FR,2,1,0.675,0
F905302,10.84,m_058,card_not_present,DE,7,0,0.642,1
F905303,31.91,m_093,card_present,FR,15,0,0.595,1
F905304,21.63,m_010,card_not_present,IT,5,0,0.748,0
F905305,69.77,m_010,wallet,ES,7,0,0.561,0
F905306,11.12,m_153,card_not_present,FR,13,0,0.693,0
F905307,101.64,m_044,card_not_present,IT,8,0,0.735,0
F905308,9.09,m_025,card_not_present,FR,0,0,0.906,1
F905309,17.98,m_131,card_present,DE,18,0,0.789,0
F905310,7.58,m_076,card_present,ES,15,1,0.742,0
F905311,53.81,m_111,card_not_present,CH,17,0,0.872,0
F905312,273.56,m_068,card_not_present,FR,17,0,0.76,0
F905313,6.39,m_039,card_present,BE,14,0,0.609,0
F905314,20.66,m_085,card_not_present,ES,21,0,0.814,0
F905315,67.88,m_016,card_not_present,BE,22,0,0.877,0
F905316,73.72,m_004,card_not_present,FR,18,1,0.678,0
F905317,31.94,m_074,card_present,DE,17,0,0.579,0
F905318,13.48,m_138,card_present,ES,19,0,0.647,0
F905319,12.29,m_073,card_not_present,FR,22,1,0.757,0
F905320,22.23,m_173,wallet,FR,23,0,0.527,0
F905321,15.25,m_143,card_not_present,FR,17,0,0.53,0
F905322,106.91,m_134,card_not_present,ES,14,0,0.624,0
F905323,222.0,m_071,card_present,IT,10,0,0.856,0
F905324,34.08,m_151,card_not_present,FR,20,0,0.704,0
F905325,93.93,m_150,card_present,CH,2,0,0.566,0
F905326,18.83,m_158,card_not_present,FR,15,1,0.59,0
F905327,2.43,m_031,wallet,FR,10,0,1.0,0
F905328,31.1,m_143,wallet,CH,14,0,0.914,0
F905329,62.75,m_161,card_present,ES,6,0,0.802,0
F905330,21.76,m_123,card_not_present,CH,6,0,1.0,1
F905331,53.9,m_174,card_present,FR,12,0,0.75,0
F905332,251.32,m_114,card_present,FR,22,0,0.659,0
F905333,9.16,m_170,card_present,FR,0,0,0.753,0
F905334,45.64,m_063,card_not_present,BE,0,0,0.615,0
F905335,31.61,m_035,wallet,CH,11,0,0.609,0
F905336,14.45,m_030,wallet,ES,7,0,0.798,0
F905337,160.11,m_041,card_not_present,FR,23,0,0.81,0
F905338,58.8,m_043,wallet,ES,1,0,0.855,0
F905339,7.32,m_074,card_not_present,FR,16,0,0.871,0
F905340,21.71,m_053,card_present,DE,0,0,0.669,0
F905341,49.87,m_057,card_present,ES,7,0,0.869,0
F905342,33.13,m_085,card_present,ES,18,0,0.869,0
F905343,20.86,m_118,card_not_present,FR,3,0,0.863,0
F905344,20.53,m_077,card_present,FR,1,0,0.833,1
F905345,38.37,m_149,bank_transfer,ES,7,0,0.99,0
F905346,51.31,m_159,card_not_present,FR,8,1,0.556,0
F905347,145.66,m_171,card_present,FR,18,0,0.968,0
F905348,217.07,m_035,card_not_present,FR,17,1,0.575,0
F905349,14.19,m_029,wallet,IT,4,1,0.359,0
F905350,38.47,m_077,card_not_present,FR,7,0,0.834,0
F905351,58.27,m_102,card_present,FR,2,0,0.819,0
F905352,137.67,m_128,card_not_present,ES,0,0,0.643,0
F905353,110.43,m_008,card_not_present,ES,4,0,0.539,0
F905354,21.9,m_162,card_not_present,CH,13,0,0.697,0
F905355,15.07,m_153,wallet,FR,9,0,0.778,0
F905356,98.25,m_127,card_not_present,FR,15,1,0.805,0
F905357,80.21,m_094,card_not_present,IT,19,0,0.729,0
F905358,55.01,m_079,card_not_present,FR,19,0,0.976,0
F905359,85.49,m_090,card_not_present,IT,6,0,0.887,0
F905360,17.87,m_023,bank_transfer,FR,3,1,0.489,0
F905361,21.59,m_012,card_not_present,CH,3,0,0.704,0
F905362,60.53,m_174,wallet,FR,17,0,0.833,0
F905363,66.44,m_128,card_not_present,ES,1,0,0.686,0
F905364,22.71,m_061,card_present,FR,9,0,0.353,0
F905365,22.88,m_072,card_not_present,FR,12,1,0.714,0
F905366,256.77,m_135,card_present,FR,6,1,0.702,0
F905367,47.75,m_074,card_present,IT,9,0,0.719,0
F905368,93.91,m_030,card_not_present,ES,15,0,0.606,0
F905369,29.11,m_028,card_present,FR,17,0,0.769,0
F905370,7.7,m_167,wallet,FR,9,0,0.724,0
F905371,44.23,m_072,wallet,ES,1,1,0.675,0
F905372,22.66,m_004,bank_transfer,FR,15,0,0.749,0
F905373,91.05,m_164,card_present,DE,6,1,0.615,0
F905374,38.04,m_130,card_not_present,IT,23,1,0.301,0
F905375,10.46,m_155,card_not_present,DE,18,0,0.827,0
F905376,22.62,m_083,wallet,DE,17,0,0.69,0
F905377,10.97,m_138,card_present,FR,13,1,0.623,0
F905378,22.11,m_138,card_not_present,FR,3,0,0.785,0
F905379,24.86,m_125,card_not_present,BE,15,0,0.668,0
F905380,106.79,m_039,card_present,FR,8,0,0.99,0
F905381,234.17,m_029,card_not_present,FR,2,0,0.752,0
F905382,27.54,m_068,wallet,IT,22,0,1.0,0
F905383,28.66,m_101,bank_transfer,DE,12,0,0.545,0
F905384,47.95,m_120,card_not_present,FR,14,0,0.851,0
F905385,16.14,m_046,card_not_present,DE,18,0,0.529,0
F905386,94.55,m_136,card_present,,9,1,0.76,0
F905387,34.9,m_042,card_not_present,BE,13,0,0.653,0
F905388,,m_032,bank_transfer,IT,15,0,0.735,0
F905389,21.93,m_087,bank_transfer,ES,6,0,0.928,0
F905390,15.47,m_071,card_not_present,DE,12,1,0.795,0
F905391,34.51,m_039,card_not_present,IT,5,0,0.771,1
F905392,72.35,m_144,card_present,FR,17,0,0.836,0
F905393,259.67,m_107,bank_transfer,BE,5,0,0.81,0
F905394,22.22,m_102,bank_transfer,FR,14,1,0.429,0
F905395,7.85,m_153,card_present,FR,19,1,0.857,0
F905396,10.96,m_035,card_not_present,FR,16,0,1.0,0
F905397,79.98,m_000,card_not_present,FR,16,0,0.59,0
F905398,48.04,m_028,card_present,FR,14,0,0.526,0
F905399,82.41,m_111,card_not_present,DE,5,0,0.782,0
F905400,18.83,m_111,card_not_present,FR,19,0,0.883,0
F905401,4.43,m_111,card_not_present,DE,6,0,0.597,0
F905402,7.88,m_038,card_present,CH,23,0,0.795,0
F905403,70.24,m_174,card_not_present,FR,8,0,0.841,0
F905404,22.09,m_137,card_not_present,FR,15,0,0.481,0
F905405,22.71,m_167,card_not_present,FR,22,0,0.65,0
F905406,21.53,m_085,wallet,IT,14,0,0.846,0
F905407,12.87,m_032,card_present,BE,4,0,0.667,0
F905408,23.47,m_058,card_not_present,IT,8,0,0.572,0
F905409,58.32,m_137,card_present,FR,12,0,0.929,0
F905410,36.5,m_045,card_not_present,FR,8,0,0.769,0
F905411,25.04,m_078,card_not_present,FR,16,0,0.574,0
F905412,14.65,m_004,card_not_present,DE,21,0,0.935,0
F905413,18.97,m_011,card_not_present,CH,19,1,0.991,1
F905414,7.4,m_064,card_not_present,IT,21,0,0.429,1
F905415,17.99,m_133,wallet,IT,14,0,0.867,0
F905416,,m_033,card_not_present,BE,9,0,0.7,0
F905417,43.96,m_167,wallet,FR,1,1,0.524,0
F905418,24.73,m_022,card_present,BE,10,0,0.875,0
F905419,41.54,m_175,card_not_present,FR,21,0,0.543,0
F905420,75.51,m_000,card_not_present,FR,9,0,0.647,1
F905421,48.6,m_122,wallet,IT,7,0,0.757,0
F905422,14.28,m_157,card_present,DE,12,0,0.723,0
F905423,19.96,m_132,card_not_present,BE,12,0,1.0,0
F905424,12.94,m_044,card_present,FR,22,0,0.396,0
F905425,3.61,m_065,bank_transfer,FR,16,0,0.74,0
F905426,181.88,m_110,card_not_present,FR,8,0,1.0,0
F905427,41.12,m_144,card_present,FR,15,0,0.537,0
F905428,41.48,m_100,card_not_present,FR,3,0,0.579,0
F905429,33.59,m_087,card_present,FR,4,0,0.872,0
F905430,64.42,m_011,card_not_present,FR,8,0,0.878,0
F905431,47.92,m_010,card_not_present,FR,17,0,1.0,0
F905432,49.47,m_128,card_present,ES,20,0,0.296,0
F905433,112.29,m_147,card_present,ES,23,0,0.919,0
F905434,23.09,m_062,card_not_present,FR,3,0,0.585,0
F905435,61.84,m_143,card_present,FR,5,0,0.656,0
F905436,12.24,m_146,card_not_present,DE,10,0,0.769,0
F905437,76.58,m_137,card_not_present,FR,7,0,0.591,0
F905438,,m_105,card_not_present,DE,0,1,0.564,1
F905439,165.73,m_148,card_present,FR,3,0,0.722,0
F905440,13.81,m_082,wallet,CH,19,0,0.965,1
F905441,19.37,m_111,card_not_present,FR,7,0,0.696,0
F905442,161.75,m_092,card_present,ES,16,0,0.614,0
F905443,17.44,m_023,wallet,DE,16,0,0.498,0
F905444,21.31,m_057,card_present,ES,5,0,0.71,0
F905445,30.0,m_143,card_not_present,FR,15,0,0.963,0
F905446,109.9,m_088,card_not_present,FR,6,0,0.55,1
F905447,34.96,m_033,card_not_present,IT,10,0,0.555,0
F905448,6.43,m_101,wallet,DE,1,1,0.589,0
F905449,9.35,m_111,card_not_present,FR,1,0,0.868,1
F905450,125.52,m_107,card_not_present,DE,4,0,0.681,1
F905451,9.99,m_077,card_present,FR,17,1,0.91,0
F905452,81.92,m_141,card_present,IT,1,1,0.579,0
F905453,15.02,m_164,card_present,DE,10,0,0.728,0
F905454,15.38,m_057,card_present,ES,13,0,0.614,0
F905455,10.84,m_056,card_not_present,BE,23,0,0.781,0
F905456,32.24,m_016,card_not_present,FR,2,1,0.998,0
F905457,15.09,m_120,wallet,FR,15,0,0.714,0
F905458,41.07,m_120,card_present,FR,2,1,0.325,0
F905459,99.53,m_169,card_not_present,CH,9,0,0.447,0
F905460,29.05,m_109,wallet,FR,10,0,0.528,0
F905461,3.47,m_165,wallet,FR,19,0,0.785,0
F905462,14.72,m_002,wallet,FR,13,1,0.701,0
F905463,29.16,m_070,card_present,FR,22,0,0.643,0
F905464,47.21,m_127,card_present,FR,0,0,0.583,0
F905465,9.61,m_120,card_not_present,FR,1,0,0.739,0
F905466,63.94,m_064,bank_transfer,FR,19,0,0.462,0
F905467,20.88,m_130,card_not_present,CH,22,0,0.821,0
F905468,134.32,m_127,card_not_present,FR,16,0,0.675,1
F905469,69.3,m_176,card_not_present,FR,18,0,0.77,0
F905470,37.53,m_122,card_present,FR,8,0,0.682,0
F905471,27.98,m_055,bank_transfer,DE,21,0,0.467,0
F905472,42.19,m_156,card_present,FR,11,0,0.822,0
F905473,55.05,m_170,bank_transfer,DE,3,0,0.62,0
F905474,8.47,m_171,card_present,BE,19,0,0.582,0
F905475,23.78,m_062,card_not_present,ES,6,0,1.0,0
F905476,62.95,m_079,bank_transfer,FR,6,0,0.802,0
F905477,56.76,m_026,card_present,FR,22,0,0.735,0
F905478,40.53,m_101,bank_transfer,FR,11,0,0.887,0
F905479,282.7,m_079,wallet,ES,6,0,0.924,1
F905480,158.11,m_088,card_present,CH,16,0,0.499,0
F905481,19.58,m_125,card_not_present,IT,21,1,0.725,0
F905482,49.74,m_125,card_not_present,IT,4,0,0.487,0
F905483,20.0,m_125,bank_transfer,FR,19,1,0.621,0
F905484,20.88,m_151,card_not_present,FR,0,0,0.822,1
F905485,84.81,m_134,card_not_present,FR,2,0,0.581,0
F905486,29.44,m_093,card_present,CH,4,1,0.751,1
F905487,12.24,m_174,wallet,IT,6,0,0.644,0
F905488,17.45,m_163,card_present,IT,4,1,0.458,0
F905489,112.38,m_049,card_not_present,IT,3,1,0.67,0
F905490,3.51,m_036,card_not_present,CH,0,0,0.718,0
F905491,28.5,m_066,wallet,FR,1,1,0.757,0
F905492,27.76,m_007,card_present,FR,20,0,0.509,0
F905493,302.03,m_073,wallet,FR,9,0,0.734,0
F905494,16.47,m_053,card_not_present,IT,6,0,0.624,0
F905495,56.31,m_080,card_present,CH,1,0,0.4,0
F905496,18.09,m_007,card_present,FR,2,0,0.684,0
F905497,31.53,m_046,bank_transfer,FR,12,0,0.572,0
F905498,14.1,m_053,card_not_present,CH,21,0,0.706,0
F905499,31.66,m_004,card_present,FR,18,0,0.713,0
F905500,52.73,m_035,card_present,FR,22,0,1.0,0
F905501,30.74,m_105,card_not_present,CH,2,0,0.653,1
F905502,14.6,m_013,card_not_present,FR,13,0,1.0,1
F905503,6.23,m_148,bank_transfer,DE,23,0,0.457,0
F905504,18.98,m_002,card_present,FR,8,0,0.945,0
F905505,13.36,m_028,bank_transfer,IT,7,0,1.0,0
F905506,24.22,m_056,card_present,FR,8,0,0.575,0
F905507,27.57,m_081,card_present,BE,2,0,0.565,1
F905508,14.62,m_063,card_not_present,ES,1,0,0.819,0
F905509,73.3,m_080,card_not_present,DE,3,1,0.692,0
F905510,32.4,m_036,card_present,CH,20,0,0.693,0
F905511,24.81,m_050,card_not_present,ES,2,1,0.505,1
F905512,54.89,m_018,card_not_present,FR,23,0,0.995,0
F905513,43.29,m_177,card_not_present,FR,9,1,0.431,0
F905514,6.36,m_179,card_not_present,FR,20,1,0.673,0
F905515,33.35,m_056,card_not_present,FR,16,1,0.643,0
F905516,48.1,m_159,card_present,DE,19,0,0.668,0
F905517,32.23,m_084,card_not_present,FR,21,0,0.97,0
F905518,60.28,m_046,card_present,BE,20,0,0.599,0
F905519,7.84,m_017,card_not_present,DE,18,0,0.594,0
F905520,31.68,m_134,card_present,DE,7,0,1.0,0
F905521,25.82,m_046,card_not_present,FR,3,1,0.888,0
F905522,6.52,m_038,card_not_present,FR,1,0,0.633,0
F905523,14.76,m_154,bank_transfer,BE,15,0,0.262,0
F905524,7.88,m_059,card_present,IT,17,0,0.443,0
F905525,67.25,m_141,card_present,FR,11,0,0.52,0
F905526,26.28,m_131,card_not_present,FR,2,1,0.759,0
F905527,27.15,m_176,card_not_present,FR,16,1,0.447,0
F905528,162.44,m_096,card_present,BE,1,0,1.0,0
F905529,24.87,m_149,card_present,ES,13,0,0.882,0
F905530,27.54,m_034,bank_transfer,CH,8,0,0.598,0
F905531,104.63,m_001,card_not_present,ES,22,0,0.61,0
F905532,55.4,m_132,card_present,FR,15,1,0.668,0
F905533,16.51,m_019,card_present,FR,11,0,0.809,0
F905534,6.3,m_140,card_present,ES,4,0,0.33,0
F905535,161.45,m_139,card_not_present,DE,0,0,0.623,0
F905536,29.48,m_094,card_not_present,ES,4,1,0.475,0
F905537,13.22,m_136,card_present,FR,21,1,0.644,0
F905538,13.65,m_025,card_present,FR,10,0,0.97,1
F905539,50.12,m_163,card_not_present,CH,19,1,0.68,1
F905540,8.34,m_155,wallet,FR,16,0,0.591,0
F905541,21.19,m_140,card_not_present,FR,1,0,0.663,1
F905542,17.74,m_054,card_present,FR,17,0,0.442,0
F905543,3.63,m_043,card_not_present,BE,8,0,0.576,0
F905544,49.95,m_014,card_present,FR,2,1,0.954,0
F905545,84.89,m_139,card_not_present,FR,10,0,0.573,0
F905546,34.31,m_164,card_present,ES,11,0,0.79,0
F905547,51.7,m_065,wallet,DE,11,0,0.754,0
F905548,161.03,m_027,bank_transfer,FR,6,0,0.753,0
F905549,14.55,m_051,card_not_present,ES,3,0,0.836,1
F905550,44.82,m_112,card_present,FR,20,0,0.63,0
F905551,26.4,m_141,card_not_present,FR,15,0,0.533,0
F905552,1.41,m_013,card_present,CH,7,0,0.849,0
F905553,53.86,m_167,card_present,ES,20,0,0.703,0
F905554,42.63,m_144,bank_transfer,BE,2,0,0.711,0
F905555,11.69,m_056,card_present,FR,13,0,0.718,0
F905556,12.1,m_025,card_not_present,FR,7,0,0.823,0
F905557,51.67,m_121,card_not_present,ES,10,0,0.605,0
F905558,433.62,m_036,card_not_present,IT,17,0,0.381,1
F905559,10.61,m_054,card_present,IT,0,0,0.653,0
F905560,79.99,m_044,card_present,CH,19,0,0.764,0
F905561,25.33,m_044,card_present,IT,11,0,0.69,0
F905562,55.53,m_085,card_not_present,FR,3,0,0.789,0
F905563,22.18,m_106,card_present,BE,22,0,1.0,0
F905564,13.78,m_035,wallet,FR,0,1,0.824,0
F905565,367.57,m_167,bank_transfer,FR,22,0,0.549,0
F905566,90.33,m_135,card_not_present,CH,4,0,0.727,0
F905567,79.38,m_002,wallet,FR,8,0,0.717,0
F905568,52.07,m_033,card_not_present,FR,8,0,0.578,0
F905569,4.19,m_063,card_present,ES,7,0,0.439,0
F905570,217.99,m_119,card_present,FR,21,0,1.0,0
F905571,33.88,m_178,card_present,ES,17,0,0.73,0
F905572,6.37,m_087,card_present,IT,18,0,0.728,0
F905573,11.3,m_050,card_present,BE,10,0,0.515,0
F905574,31.88,m_138,card_present,,18,1,0.841,0
F905575,214.95,m_080,wallet,FR,10,0,0.431,0
F905576,22.75,m_088,card_not_present,ES,14,0,0.572,0
F905577,41.43,m_106,bank_transfer,FR,9,1,0.792,0
F905578,34.61,m_045,card_not_present,BE,11,0,0.564,0
F905579,17.16,m_065,card_not_present,IT,12,0,0.776,0
F905580,18.94,m_017,card_not_present,FR,15,1,0.578,0
F905581,49.51,m_145,card_present,FR,9,0,0.548,0
F905582,69.49,m_043,wallet,IT,1,0,0.455,0
F905583,65.27,m_138,card_not_present,IT,11,0,0.643,0
F905584,80.34,m_089,card_not_present,FR,21,1,0.812,0
F905585,11.73,m_166,bank_transfer,ES,17,0,0.745,0
F905586,58.53,m_107,card_not_present,FR,6,0,0.734,0
F905587,21.27,m_142,card_present,FR,5,0,1.0,0
F905588,13.67,m_167,wallet,FR,2,1,0.609,0
F905589,39.59,m_105,card_not_present,FR,3,1,0.402,1
F905590,34.97,m_009,wallet,FR,22,0,0.944,0
F905591,75.42,m_056,card_present,FR,18,0,0.879,0
F905592,14.08,m_086,card_not_present,ES,4,1,0.691,1
F905593,44.67,m_021,card_not_present,IT,0,0,0.554,0
F905594,2.94,m_150,card_not_present,FR,3,0,0.649,0
F905595,45.8,m_081,card_not_present,FR,9,0,0.985,0
F905596,13.55,m_026,card_not_present,DE,14,1,0.639,0
F905597,53.78,m_061,card_present,DE,14,0,0.938,1
F905598,31.52,m_068,card_not_present,FR,2,0,0.508,1
F905599,70.06,m_024,card_not_present,FR,22,0,0.689,0
F905600,84.18,m_036,card_present,CH,6,0,0.56,0
F905601,42.99,m_013,card_not_present,FR,18,0,0.995,0
F905602,24.42,m_001,card_present,BE,23,0,0.619,0
F905603,48.81,m_093,card_present,BE,17,0,0.766,0
F905604,36.54,m_092,card_not_present,BE,14,1,0.492,1
F905605,65.0,m_144,card_not_present,BE,2,1,0.558,0
F905606,,m_006,card_present,BE,12,0,0.892,0
F905607,79.67,m_113,wallet,FR,20,0,0.577,0
F905608,33.92,m_001,card_present,BE,2,0,0.988,0
F905609,47.17,m_130,card_not_present,FR,9,0,0.516,0
F905610,40.33,m_030,card_not_present,FR,4,0,0.488,0
F905611,52.0,m_058,bank_transfer,DE,11,0,0.747,0
F905612,19.94,m_121,card_present,FR,0,0,0.873,0
F905613,23.58,m_171,card_present,FR,7,0,0.742,0
F905614,6.24,m_116,card_present,IT,11,0,0.599,0
F905615,14.29,m_008,card_present,DE,19,0,0.706,0
F905616,115.97,m_045,card_not_present,FR,8,1,0.655,1
F905617,14.39,m_019,card_present,IT,4,0,1.0,0
F905618,64.57,m_001,card_present,BE,1,0,0.975,1
F905619,25.6,m_159,bank_transfer,FR,5,0,0.875,0
F905620,6.99,m_068,card_present,FR,17,0,0.92,0
F905621,,m_085,wallet,FR,9,0,0.67,0
F905622,90.45,m_042,card_present,FR,7,1,0.798,0
F905623,54.68,m_026,card_not_present,IT,19,1,0.991,0
F905624,3.58,m_094,card_not_present,,12,0,0.837,0
F905625,134.48,m_133,card_not_present,BE,14,0,0.782,0
F905626,12.3,m_048,card_present,IT,23,0,0.825,0
F905627,299.66,m_152,card_not_present,FR,10,0,0.518,1
F905628,26.65,m_086,card_not_present,BE,0,0,0.753,0
F905629,15.76,m_131,card_not_present,FR,19,0,0.568,0
F905630,55.17,m_162,card_present,ES,23,0,0.907,0
F905631,30.34,m_081,card_not_present,FR,15,0,0.886,0
F905632,78.13,m_049,card_present,FR,4,0,0.788,0
F905633,15.73,m_033,card_not_present,IT,10,0,0.365,0
F905634,29.36,m_160,card_present,ES,2,0,0.862,0
F905635,5.51,m_006,bank_transfer,FR,1,0,0.56,0
F905636,180.65,m_052,card_present,FR,15,0,0.921,0
F905637,20.18,m_115,card_present,IT,9,0,0.629,0
F905638,,m_011,card_not_present,FR,9,0,0.746,0
F905639,106.21,m_118,card_not_present,ES,16,0,0.61,1
F905640,13.6,m_058,card_not_present,DE,18,0,0.595,1
F905641,94.43,m_000,card_present,IT,12,0,1.0,0
F905642,74.86,m_074,card_not_present,FR,15,0,0.57,0
F905643,45.7,m_025,card_not_present,FR,7,0,1.0,0
F905644,33.45,m_096,card_present,FR,17,0,0.552,0
F905645,122.83,m_118,card_present,ES,16,0,0.666,0
F905646,127.44,m_055,card_not_present,IT,8,0,0.732,0
F905647,80.4,m_122,bank_transfer,CH,13,1,1.0,0
F905648,168.31,m_101,card_not_present,ES,2,0,0.635,0
F905649,31.36,m_032,card_not_present,FR,8,0,0.956,0
F905650,67.63,m_043,bank_transfer,FR,15,0,0.782,0
F905651,162.97,m_133,card_not_present,FR,1,1,0.597,0
F905652,23.93,m_019,card_present,FR,9,0,0.941,0
F905653,11.25,m_165,wallet,FR,1,0,0.574,0
F905654,13.92,m_034,card_not_present,FR,15,0,0.583,1
F905655,85.23,m_008,bank_transfer,ES,19,1,0.57,1
F905656,13.97,m_129,card_not_present,FR,6,0,0.738,0
F905657,28.53,m_140,card_not_present,CH,18,0,0.958,0
F905658,5.48,m_038,card_present,FR,5,1,0.688,0
F905659,16.72,m_139,card_not_present,FR,1,0,0.668,0
F905660,65.35,m_015,card_not_present,,18,1,0.681,1
F905661,18.28,m_081,card_not_present,ES,1,1,0.692,1
F905662,28.01,m_164,bank_transfer,DE,16,0,0.903,0
F905663,57.93,m_055,card_not_present,FR,12,0,0.792,0
F905664,34.06,m_140,wallet,DE,21,1,0.623,0
F905665,21.86,m_039,card_not_present,FR,3,0,0.584,0
F905666,41.9,m_169,card_not_present,FR,8,0,0.736,0
F905667,186.62,m_169,card_present,FR,17,0,0.661,0
F905668,33.66,m_015,card_not_present,FR,10,0,0.44,0
F905669,65.03,m_061,card_present,ES,14,0,0.865,0
F905670,8.29,m_049,bank_transfer,CH,6,0,0.813,0
F905671,90.88,m_069,card_not_present,FR,9,1,0.664,1
F905672,109.62,m_107,card_present,FR,12,0,1.0,0
F905673,59.8,m_165,card_not_present,,8,1,0.776,0
F905674,31.99,m_135,card_not_present,DE,5,1,0.604,0
F905675,9.17,m_125,card_present,FR,13,1,0.523,0
F905676,93.13,m_164,wallet,FR,5,0,0.704,1
F905677,100.79,m_168,card_not_present,FR,4,0,0.685,0
F905678,38.22,m_101,card_present,IT,18,1,0.805,0
F905679,33.94,m_067,card_present,FR,18,0,1.0,0
F905680,14.11,m_146,bank_transfer,FR,16,0,0.788,0
F905681,33.39,m_048,card_present,FR,6,0,0.445,0
F905682,81.18,m_095,wallet,FR,9,0,0.76,0
F905683,194.55,m_151,card_not_present,FR,6,0,0.698,0
F905684,83.82,m_112,card_present,FR,8,1,0.901,0
F905685,72.56,m_078,card_not_present,FR,5,0,1.0,0
F905686,25.73,m_064,card_not_present,DE,2,0,0.533,0
F905687,57.2,m_089,card_not_present,FR,6,0,0.838,0
F905688,7.02,m_127,card_present,ES,16,0,0.815,0
F905689,26.41,m_176,wallet,FR,15,1,0.479,0
F905690,45.86,m_164,bank_transfer,BE,14,0,0.95,0
F905691,32.3,m_090,card_not_present,IT,3,0,0.724,0
F905692,22.91,m_040,card_present,FR,23,0,0.684,0
F905693,101.97,m_063,card_not_present,IT,13,0,0.654,0
F905694,90.6,m_116,card_present,FR,1,0,0.772,0
F905695,43.95,m_116,card_not_present,IT,23,1,0.709,0
F905696,55.53,m_109,card_present,FR,10,0,0.659,0
F905697,81.36,m_026,card_not_present,FR,6,0,0.74,0
F905698,124.78,m_025,card_present,ES,10,0,0.925,0
F905699,47.53,m_151,card_present,FR,14,0,1.0,0
F905700,16.87,m_083,card_not_present,BE,15,0,1.0,0
F905701,141.32,m_175,card_present,FR,21,0,0.492,0
F905702,87.24,m_103,card_not_present,CH,9,0,0.555,0
F905703,135.58,m_077,card_present,FR,6,0,0.708,0
F905704,47.49,m_142,card_present,FR,23,0,0.683,0
F905705,1021.24,m_074,wallet,BE,20,0,0.807,0
F905706,19.51,m_074,card_not_present,IT,23,0,0.548,0
F905707,25.58,m_156,wallet,CH,16,0,0.861,0
F905708,13.16,m_062,card_present,FR,0,0,0.628,0
F905709,137.49,m_062,card_present,FR,6,0,0.934,0
F905710,45.39,m_161,card_not_present,FR,2,0,0.744,0
F905711,81.77,m_023,card_present,FR,23,0,0.651,0
F905712,64.07,m_107,card_present,FR,5,0,0.789,0
F905713,37.5,m_053,card_present,FR,17,0,0.731,0
F905714,,m_062,card_present,DE,15,1,0.77,0
F905715,9.08,m_169,card_present,FR,17,0,1.0,0
F905716,165.99,m_068,bank_transfer,ES,2,0,0.769,0
F905717,30.63,m_099,bank_transfer,FR,18,0,0.574,0
F905718,37.68,m_022,card_present,FR,22,0,1.0,0
F905719,113.09,m_177,card_not_present,ES,23,0,0.692,0
F905720,143.55,m_046,bank_transfer,IT,17,0,0.94,0
F905721,71.27,m_061,card_present,DE,0,0,0.944,0
F905722,24.16,m_001,card_not_present,FR,20,1,0.891,1
F905723,110.62,m_033,card_not_present,FR,6,0,0.404,0
F905724,292.13,m_008,card_not_present,FR,12,0,0.529,0
F905725,9.9,m_105,card_not_present,BE,16,1,0.876,0
F905726,69.49,m_062,card_present,CH,17,0,0.601,0
F905727,99.75,m_157,card_present,ES,0,0,1.0,0
F905728,93.36,m_163,card_present,FR,18,0,0.75,0
F905729,34.41,m_022,card_not_present,ES,11,0,0.51,0
F905730,38.17,m_006,wallet,FR,3,0,0.423,0
F905731,18.09,m_161,card_present,FR,17,0,0.709,0
F905732,74.85,m_100,card_present,FR,1,0,0.828,0
F905733,22.86,m_032,wallet,FR,5,0,0.726,0
F905734,12.01,m_066,wallet,BE,17,0,0.699,0
F905735,28.47,m_113,card_not_present,FR,9,1,0.994,0
F905736,12.32,m_106,card_not_present,FR,9,0,0.684,0
F905737,40.47,m_144,card_present,ES,1,0,0.42,0
F905738,4.16,m_110,card_present,FR,21,0,0.33,0
F905739,42.15,m_068,card_present,IT,8,0,0.32,0
F905740,432.52,m_110,card_not_present,IT,21,0,0.734,1
F905741,50.28,m_104,wallet,BE,15,0,0.786,0
F905742,78.84,m_078,card_not_present,FR,6,0,0.876,0
F905743,52.72,m_165,card_present,FR,9,0,0.598,0
F905744,29.75,m_135,card_not_present,DE,19,0,0.475,0
F905745,51.49,m_058,card_not_present,DE,21,0,1.0,0
F905746,15.66,m_145,card_present,FR,9,0,0.825,0
F905747,18.65,m_084,card_present,FR,1,0,0.487,0
F905748,43.55,m_013,card_present,ES,18,0,0.849,0
